gene,map
Entrez-154089,20972
Entrez-189,20973
Entrez-100847010,20974
Entrez-53833,20975
Entrez-341116,20976
Entrez-64794,20977
Entrez-64223,20978
Entrez-84919,20979
Entrez-28,20980
Entrez-93979,20981
Entrez-145264,20982
Entrez-4833,20983
Entrez-115861,20984
Entrez-84259,20985
Entrez-5884,20986
Entrez-7100,20987
Entrez-10397,20988
Entrez-7546,20989
Entrez-2049,20990
Entrez-4023,20991
Entrez-10591,20992
Entrez-55286,20993
Entrez-123228,20994
Entrez-219743,20995
Entrez-26251,20996
Entrez-5256,20997
Entrez-10999,20998
Entrez-2178,20999
Entrez-137735,21000
Entrez-100506581,21001
Entrez-3846,21002
Entrez-127124,21003
Entrez-677837,21004
Entrez-84152,21005
Entrez-222183,21006
Entrez-219484,21007
Entrez-285386,21008
Entrez-5921,21009
Entrez-23529,21010
Entrez-22996,21011
Entrez-64858,21012
Entrez-56681,21013
Entrez-2002,21014
Entrez-3982,21015
Entrez-25864,21016
Entrez-23636,21017
Entrez-440278,21018
Entrez-6311,21019
Entrez-440434,21020
Entrez-388588,21021
Entrez-100616469,21022
Entrez-1943,21023
Entrez-284355,21024
Entrez-23211,21025
Entrez-22941,21026
Entrez-100507600,21027
Entrez-8635,21028
Entrez-100500841,21029
Entrez-80832,21030
Entrez-283455,21031
Entrez-284184,21032
Entrez-80727,21033
Entrez-81565,21034
Entrez-23212,21035
Entrez-284085,21036
Entrez-8675,21037
Entrez-6203,21038
Entrez-400720,21039
Entrez-23174,21040
Entrez-55294,21041
Entrez-554210,21042
Entrez-50834,21043
Entrez-8774,21044
Entrez-1506,21045
Entrez-201617,21046
Entrez-146,21047
Entrez-10193,21048
Entrez-83900,21049
Entrez-339665,21050
Entrez-10281,21051
Entrez-254065,21052
Entrez-9907,21053
Entrez-64926,21054
Entrez-389860,21055
Entrez-130497,21056
Entrez-5624,21057
Entrez-114659,21058
Entrez-284443,21059
Entrez-2100,21060
Entrez-8038,21061
Entrez-7507,21062
Entrez-57575,21063
Entrez-2636,21064
Entrez-112479,21065
Entrez-25782,21066
Entrez-80022,21067
Entrez-2766,21068
Entrez-100652791,21069
Entrez-57410,21070
Entrez-5606,21071
Entrez-117154,21072
Entrez-5284,21073
Entrez-80224,21074
Entrez-284129,21075
Entrez-54906,21076
Entrez-5528,21077
Entrez-113655,21078
Entrez-677767,21079
Entrez-51010,21080
Entrez-5236,21081
Entrez-90668,21082
Entrez-728190,21083
Entrez-269,21084
Entrez-9695,21085
Entrez-7779,21086
Entrez-84230,21087
Entrez-3127,21088
Entrez-116835,21089
Entrez-100532736,21090
Entrez-8864,21091
Entrez-2308,21092
Entrez-1054,21093
Entrez-124222,21094
Entrez-10293,21095
Entrez-84333,21096
Entrez-5338,21097
Entrez-100616357,21098
Entrez-641515,21099
Entrez-1543,21100
Entrez-7098,21101
Entrez-57212,21102
Entrez-1144,21103
Entrez-3753,21104
Entrez-23555,21105
Entrez-286103,21106
Entrez-57002,21107
Entrez-26507,21108
Entrez-337960,21109
Entrez-100616260,21110
Entrez-285362,21111
Entrez-10127,21112
Entrez-4113,21113
Entrez-1965,21114
Entrez-100132596,21115
Entrez-60489,21116
Entrez-3684,21117
Entrez-3596,21118
Entrez-27032,21119
Entrez-100130155,21120
Entrez-146395,21121
Entrez-23673,21122
Entrez-10507,21123
Entrez-83875,21124
Entrez-84849,21125
Entrez-574484,21126
Entrez-126259,21127
Entrez-118738,21128
Entrez-144453,21129
Entrez-154091,21130
Entrez-440077,21131
Entrez-10002,21132
Entrez-6252,21133
Entrez-100616278,21134
Entrez-5695,21135
Entrez-166,21136
Entrez-81605,21137
Entrez-388813,21138
Entrez-23560,21139
Entrez-1045,21140
Entrez-285550,21141
Entrez-79829,21142
Entrez-254786,21143
Entrez-23430,21144
Entrez-56288,21145
Entrez-401563,21146
Entrez-55690,21147
Entrez-169714,21148
Entrez-1358,21149
Entrez-11118,21150
Entrez-1955,21151
Entrez-6293,21152
Entrez-645591,21153
Entrez-400999,21154
Entrez-5998,21155
Entrez-2592,21156
Entrez-119764,21157
Entrez-79183,21158
Entrez-344387,21159
Entrez-23594,21160
Entrez-441951,21161
Entrez-51386,21162
Entrez-100128025,21163
Entrez-29950,21164
Entrez-256380,21165
Entrez-56946,21166
Entrez-124512,21167
Entrez-9760,21168
Entrez-55747,21169
Entrez-10216,21170
Entrez-1629,21171
Entrez-8495,21172
Entrez-10745,21173
Entrez-656,21174
Entrez-55004,21175
Entrez-55466,21176
Entrez-57185,21177
Entrez-22902,21178
Entrez-84078,21179
Entrez-57119,21180
Entrez-55603,21181
Entrez-161497,21182
Entrez-30009,21183
Entrez-100131561,21184
Entrez-100874185,21185
Entrez-390594,21186
Entrez-7556,21187
Entrez-353091,21188
Entrez-256536,21189
Entrez-5442,21190
Entrez-81894,21191
Entrez-100847040,21192
Entrez-122706,21193
Entrez-56242,21194
Entrez-140680,21195
Entrez-974,21196
Entrez-8289,21197
Entrez-59067,21198
Entrez-51004,21199
Entrez-79956,21200
Entrez-80774,21201
Entrez-114,21202
Entrez-442908,21203
Entrez-6755,21204
Entrez-255313,21205
Entrez-5458,21206
Entrez-6638,21207
Entrez-239,21208
Entrez-130951,21209
Entrez-100529211,21210
Entrez-7766,21211
Entrez-85291,21212
Entrez-146723,21213
Entrez-10204,21214
Entrez-100505678,21215
Entrez-60598,21216
Entrez-113612,21217
Entrez-293,21218
Entrez-100874243,21219
Entrez-57184,21220
Entrez-143384,21221
Entrez-401666,21222
Entrez-1104,21223
Entrez-10613,21224
Entrez-78990,21225
Entrez-100500856,21226
Entrez-8712,21227
Entrez-58528,21228
Entrez-677774,21229
Entrez-93273,21230
Entrez-344167,21231
Entrez-10663,21232
Entrez-79586,21233
Entrez-100144604,21234
Entrez-55633,21235
Entrez-4154,21236
Entrez-5908,21237
Entrez-54551,21238
Entrez-200420,21239
Entrez-10144,21240
Entrez-90990,21241
Entrez-84759,21242
Entrez-7135,21243
Entrez-100422830,21244
Entrez-81789,21245
Entrez-55920,21246
Entrez-693158,21247
Entrez-284648,21248
Entrez-152,21249
Entrez-10085,21250
Entrez-60487,21251
Entrez-221442,21252
Entrez-146542,21253
Entrez-170487,21254
Entrez-390748,21255
Entrez-23099,21256
Entrez-3995,21257
Entrez-23252,21258
Entrez-93082,21259
Entrez-154743,21260
Entrez-100158262,21261
Entrez-203,21262
Entrez-284695,21263
Entrez-541466,21264
Entrez-3725,21265
Entrez-441250,21266
Entrez-3479,21267
Entrez-56521,21268
Entrez-5693,21269
Entrez-51086,21270
Entrez-308,21271
Entrez-5939,21272
Entrez-23324,21273
Entrez-3090,21274
Entrez-6387,21275
Entrez-79568,21276
Entrez-23093,21277
Entrez-4780,21278
Entrez-9368,21279
Entrez-441374,21280
Entrez-9601,21281
Entrez-2710,21282
Entrez-100313887,21283
Entrez-5042,21284
Entrez-3094,21285
Entrez-55262,21286
Entrez-2065,21287
Entrez-10434,21288
Entrez-642799,21289
Entrez-57414,21290
Entrez-9464,21291
Entrez-79629,21292
Entrez-3775,21293
Entrez-54897,21294
Entrez-286186,21295
Entrez-9063,21296
Entrez-113455421,21297
Entrez-5318,21298
Entrez-100130717,21299
Entrez-253559,21300
Entrez-11243,21301
Entrez-10730,21302
Entrez-80323,21303
Entrez-261726,21304
Entrez-29085,21305
Entrez-221421,21306
Entrez-285242,21307
Entrez-121456,21308
Entrez-128240,21309
Entrez-9640,21310
Entrez-90273,21311
Entrez-677846,21312
Entrez-728130,21313
Entrez-100847032,21314
Entrez-15,21315
Entrez-619565,21316
Entrez-4615,21317
Entrez-116842,21318
Entrez-11140,21319
Entrez-406906,21320
Entrez-140453,21321
Entrez-10567,21322
Entrez-387522,21323
Entrez-171023,21324
Entrez-439949,21325
Entrez-100847009,21326
Entrez-8910,21327
Entrez-4331,21328
Entrez-90362,21329
Entrez-285782,21330
Entrez-221424,21331
Entrez-51639,21332
Entrez-221833,21333
Entrez-56993,21334
Entrez-81704,21335
Entrez-143458,21336
Entrez-5955,21337
Entrez-5380,21338
Entrez-107,21339
Entrez-375,21340
Entrez-5530,21341
Entrez-91461,21342
Entrez-147646,21343
Entrez-57719,21344
Entrez-3606,21345
Entrez-4208,21346
Entrez-10328,21347
Entrez-3060,21348
Entrez-10659,21349
Entrez-10642,21350
Entrez-11247,21351
Entrez-54885,21352
Entrez-2828,21353
Entrez-388372,21354
Entrez-100289462,21355
Entrez-51205,21356
Entrez-387,21357
Entrez-80333,21358
Entrez-84258,21359
Entrez-51588,21360
Entrez-122748,21361
Entrez-83596,21362
Entrez-56063,21363
Entrez-401233,21364
Entrez-1464,21365
Entrez-57122,21366
Entrez-57403,21367
Entrez-253461,21368
Entrez-124411,21369
Entrez-79346,21370
Entrez-162989,21371
Entrez-84460,21372
Entrez-253827,21373
Entrez-644714,21374
Entrez-390054,21375
Entrez-5241,21376
Entrez-9300,21377
Entrez-159296,21378
Entrez-126402,21379
Entrez-10554,21380
Entrez-114785,21381
Entrez-5367,21382
Entrez-8894,21383
Entrez-392636,21384
Entrez-321,21385
Entrez-80067,21386
Entrez-254531,21387
Entrez-79064,21388
Entrez-401546,21389
Entrez-6927,21390
Entrez-27031,21391
Entrez-64860,21392
Entrez-55729,21393
Entrez-9053,21394
Entrez-10907,21395
Entrez-6613,21396
Entrez-8843,21397
Entrez-100129086,21398
Entrez-100500906,21399
Entrez-406995,21400
Entrez-90,21401
Entrez-51002,21402
Entrez-100422825,21403
Entrez-23478,21404
Entrez-7105,21405
Entrez-127841,21406
Entrez-374969,21407
Entrez-80830,21408
Entrez-309,21409
Entrez-170825,21410
Entrez-5754,21411
Entrez-55764,21412
Entrez-100302213,21413
Entrez-28985,21414
Entrez-6199,21415
Entrez-11163,21416
Entrez-55052,21417
Entrez-100616175,21418
Entrez-22876,21419
Entrez-121793,21420
Entrez-3238,21421
Entrez-10811,21422
Entrez-257169,21423
Entrez-1841,21424
Entrez-147650,21425
Entrez-114041,21426
Entrez-255193,21427
Entrez-2315,21428
Entrez-57477,21429
Entrez-100846997,21430
Entrez-100526836,21431
Entrez-3727,21432
Entrez-100616454,21433
Entrez-55015,21434
Entrez-84614,21435
Entrez-10802,21436
Entrez-10645,21437
Entrez-23384,21438
Entrez-100302736,21439
Entrez-652,21440
Entrez-147657,21441
Entrez-2581,21442
Entrez-23415,21443
Entrez-284353,21444
Entrez-5636,21445
Entrez-25949,21446
Entrez-283629,21447
Entrez-114134,21448
Entrez-51157,21449
Entrez-2217,21450
Entrez-2686,21451
Entrez-100302114,21452
Entrez-729799,21453
Entrez-6239,21454
Entrez-27241,21455
Entrez-4134,21456
Entrez-64172,21457
Entrez-25976,21458
Entrez-29929,21459
Entrez-54456,21460
Entrez-100038246,21461
Entrez-100874047,21462
Entrez-100616428,21463
Entrez-84189,21464
Entrez-3931,21465
Entrez-84542,21466
Entrez-79815,21467
Entrez-7402,21468
Entrez-2257,21469
Entrez-6441,21470
Entrez-9939,21471
Entrez-9718,21472
Entrez-285203,21473
Entrez-23221,21474
Entrez-3141,21475
Entrez-26121,21476
Entrez-2554,21477
Entrez-5453,21478
Entrez-100170229,21479
Entrez-7775,21480
Entrez-26168,21481
Entrez-441272,21482
Entrez-54518,21483
Entrez-201626,21484
Entrez-284403,21485
Entrez-25942,21486
Entrez-205147,21487
Entrez-2184,21488
Entrez-5863,21489
Entrez-4760,21490
Entrez-54470,21491
Entrez-8335,21492
Entrez-23549,21493
Entrez-100126780,21494
Entrez-348158,21495
Entrez-441212,21496
Entrez-100507250,21497
Entrez-253264,21498
Entrez-100616487,21499
Entrez-574501,21500
Entrez-168090,21501
Entrez-9439,21502
Entrez-4508,21503
Entrez-503834,21504
Entrez-55596,21505
Entrez-51362,21506
Entrez-6670,21507
Entrez-123745,21508
Entrez-677766,21509
Entrez-574028,21510
Entrez-53349,21511
Entrez-56729,21512
Entrez-23057,21513
Entrez-779,21514
Entrez-221393,21515
Entrez-1025,21516
Entrez-642,21517
Entrez-118932,21518
Entrez-5340,21519
Entrez-4303,21520
Entrez-91369,21521
Entrez-7011,21522
Entrez-122481,21523
Entrez-130872,21524
Entrez-26147,21525
Entrez-60401,21526
Entrez-902,21527
Entrez-731223,21528
Entrez-641364,21529
Entrez-100529257,21530
Entrez-167838,21531
Entrez-348,21532
Entrez-254950,21533
Entrez-125488,21534
Entrez-100302119,21535
Entrez-127281,21536
Entrez-3104,21537
Entrez-54733,21538
Entrez-2194,21539
Entrez-1652,21540
Entrez-83657,21541
Entrez-25962,21542
Entrez-9100,21543
Entrez-6603,21544
Entrez-26574,21545
Entrez-474354,21546
Entrez-4319,21547
Entrez-390429,21548
Entrez-9830,21549
Entrez-1116,21550
Entrez-51192,21551
Entrez-10425,21552
Entrez-145814,21553
Entrez-140767,21554
Entrez-100616234,21555
Entrez-54509,21556
Entrez-92285,21557
Entrez-4653,21558
Entrez-28962,21559
Entrez-199692,21560
Entrez-119695,21561
Entrez-95681,21562
Entrez-80742,21563
Entrez-729991,21564
Entrez-4656,21565
Entrez-64083,21566
Entrez-100422981,21567
Entrez-114112,21568
Entrez-80122,21569
Entrez-137797,21570
Entrez-148304,21571
Entrez-11065,21572
Entrez-134957,21573
Entrez-442920,21574
Entrez-768218,21575
Entrez-284649,21576
Entrez-440104,21577
Entrez-3274,21578
Entrez-5623,21579
Entrez-2674,21580
Entrez-1537,21581
Entrez-124093,21582
Entrez-1418,21583
Entrez-5870,21584
Entrez-642236,21585
Entrez-146894,21586
Entrez-60561,21587
Entrez-100132288,21588
Entrez-6173,21589
Entrez-100616420,21590
Entrez-7103,21591
Entrez-55133,21592
Entrez-3191,21593
Entrez-692088,21594
Entrez-55197,21595
Entrez-4690,21596
Entrez-651,21597
Entrez-3838,21598
Entrez-22931,21599
Entrez-79724,21600
Entrez-2173,21601
Entrez-10421,21602
Entrez-284273,21603
Entrez-9722,21604
Entrez-11344,21605
Entrez-10052,21606
Entrez-51635,21607
Entrez-283927,21608
Entrez-57513,21609
Entrez-23234,21610
Entrez-10581,21611
Entrez-64127,21612
Entrez-3607,21613
Entrez-100130744,21614
Entrez-391051,21615
Entrez-390790,21616
Entrez-123041,21617
Entrez-6787,21618
Entrez-100302168,21619
Entrez-5739,21620
Entrez-23645,21621
Entrez-23621,21622
Entrez-340198,21623
Entrez-131377,21624
Entrez-100500834,21625
Entrez-57624,21626
Entrez-340533,21627
Entrez-5479,21628
Entrez-56300,21629
Entrez-10290,21630
Entrez-90423,21631
Entrez-4629,21632
Entrez-54498,21633
Entrez-340113,21634
Entrez-1120,21635
Entrez-10743,21636
Entrez-9427,21637
Entrez-94239,21638
Entrez-83473,21639
Entrez-6898,21640
Entrez-4956,21641
Entrez-2140,21642
Entrez-790952,21643
Entrez-8993,21644
Entrez-145873,21645
Entrez-388364,21646
Entrez-91137,21647
Entrez-53,21648
Entrez-810,21649
Entrez-100131655,21650
Entrez-100507392,21651
Entrez-5996,21652
Entrez-5325,21653
Entrez-53919,21654
Entrez-127428,21655
Entrez-81602,21656
Entrez-2104,21657
Entrez-9188,21658
Entrez-55959,21659
Entrez-51236,21660
Entrez-3690,21661
Entrez-1431,21662
Entrez-474381,21663
Entrez-5108,21664
Entrez-100500911,21665
Entrez-676,21666
Entrez-100507377,21667
Entrez-100847039,21668
Entrez-6382,21669
Entrez-3024,21670
Entrez-79585,21671
Entrez-374654,21672
Entrez-389208,21673
Entrez-5339,21674
Entrez-390271,21675
Entrez-126520,21676
Entrez-84000,21677
Entrez-8073,21678
Entrez-85461,21679
Entrez-6656,21680
Entrez-100616111,21681
Entrez-100616280,21682
Entrez-100847084,21683
Entrez-995,21684
Entrez-57593,21685
Entrez-407026,21686
Entrez-80304,21687
Entrez-51224,21688
Entrez-693160,21689
Entrez-368,21690
Entrez-11099,21691
Entrez-9258,21692
Entrez-54514,21693
Entrez-10481,21694
Entrez-4953,21695
Entrez-26094,21696
Entrez-105372824,21697
Entrez-100129128,21698
Entrez-2619,21699
Entrez-344787,21700
Entrez-23029,21701
Entrez-79587,21702
Entrez-6635,21703
Entrez-503645,21704
Entrez-29068,21705
Entrez-333932,21706
Entrez-100847006,21707
Entrez-284018,21708
Entrez-6999,21709
Entrez-51087,21710
Entrez-8826,21711
Entrez-22909,21712
Entrez-9410,21713
Entrez-9457,21714
Entrez-6278,21715
Entrez-283254,21716
Entrez-729422,21717
Entrez-50862,21718
Entrez-6285,21719
Entrez-2888,21720
Entrez-79738,21721
Entrez-6175,21722
Entrez-128439,21723
Entrez-55741,21724
Entrez-2786,21725
Entrez-6423,21726
Entrez-26227,21727
Entrez-8493,21728
Entrez-79544,21729
Entrez-23158,21730
Entrez-7957,21731
Entrez-374378,21732
Entrez-3454,21733
Entrez-9075,21734
Entrez-51385,21735
Entrez-55313,21736
Entrez-136051,21737
Entrez-79168,21738
Entrez-100113403,21739
Entrez-8345,21740
Entrez-127435,21741
Entrez-343173,21742
Entrez-100132111,21743
Entrez-26548,21744
Entrez-6527,21745
Entrez-157983,21746
Entrez-7481,21747
Entrez-8326,21748
Entrez-3456,21749
Entrez-375686,21750
Entrez-57730,21751
Entrez-4712,21752
Entrez-350,21753
Entrez-387628,21754
Entrez-90864,21755
Entrez-5553,21756
Entrez-84283,21757
Entrez-64921,21758
Entrez-54507,21759
Entrez-9501,21760
Entrez-1234,21761
Entrez-6690,21762
Entrez-3888,21763
Entrez-894,21764
Entrez-26984,21765
Entrez-406994,21766
Entrez-57819,21767
Entrez-92703,21768
Entrez-100093698,21769
Entrez-55422,21770
Entrez-83666,21771
Entrez-11279,21772
Entrez-3265,21773
Entrez-79671,21774
Entrez-283385,21775
Entrez-84224,21776
Entrez-113179,21777
Entrez-51365,21778
Entrez-222166,21779
Entrez-4151,21780
Entrez-114131,21781
Entrez-645073,21782
Entrez-51752,21783
Entrez-6294,21784
Entrez-23135,21785
Entrez-55005,21786
Entrez-3717,21787
Entrez-84803,21788
Entrez-100505826,21789
Entrez-1823,21790
Entrez-4983,21791
Entrez-7140,21792
Entrez-122953,21793
Entrez-51116,21794
Entrez-81850,21795
Entrez-147015,21796
Entrez-55301,21797
Entrez-1207,21798
Entrez-56261,21799
Entrez-100616368,21800
Entrez-11042,21801
Entrez-64168,21802
Entrez-504191,21803
Entrez-100616288,21804
Entrez-11096,21805
Entrez-337867,21806
Entrez-51071,21807
Entrez-7697,21808
Entrez-728431,21809
Entrez-253959,21810
Entrez-4485,21811
Entrez-5369,21812
Entrez-3066,21813
Entrez-145200,21814
Entrez-80227,21815
Entrez-115827,21816
Entrez-3385,21817
Entrez-9046,21818
Entrez-79961,21819
Entrez-55312,21820
Entrez-10235,21821
Entrez-100616468,21822
Entrez-140689,21823
Entrez-29035,21824
Entrez-387755,21825
Entrez-2947,21826
Entrez-3795,21827
Entrez-56110,21828
Entrez-113277,21829
Entrez-54442,21830
Entrez-6539,21831
Entrez-93432,21832
Entrez-389692,21833
Entrez-128272,21834
Entrez-254973,21835
Entrez-222950,21836
Entrez-122046,21837
Entrez-100423029,21838
Entrez-84946,21839
Entrez-1761,21840
Entrez-146212,21841
Entrez-253558,21842
Entrez-5429,21843
Entrez-81621,21844
Entrez-221184,21845
Entrez-7348,21846
Entrez-10214,21847
Entrez-27069,21848
Entrez-114897,21849
Entrez-51134,21850
Entrez-26502,21851
Entrez-26130,21852
Entrez-91748,21853
Entrez-4045,21854
Entrez-7155,21855
Entrez-283332,21856
Entrez-149837,21857
Entrez-54840,21858
Entrez-283692,21859
Entrez-5675,21860
Entrez-2168,21861
Entrez-100616437,21862
Entrez-29107,21863
Entrez-4782,21864
Entrez-442425,21865
Entrez-114792,21866
Entrez-100422878,21867
Entrez-200844,21868
Entrez-150221,21869
Entrez-51260,21870
Entrez-8870,21871
Entrez-230,21872
Entrez-8347,21873
Entrez-284276,21874
Entrez-339221,21875
Entrez-25888,21876
Entrez-151648,21877
Entrez-7565,21878
Entrez-306,21879
Entrez-4496,21880
Entrez-84958,21881
Entrez-84981,21882
Entrez-55721,21883
Entrez-81466,21884
Entrez-2738,21885
Entrez-100132967,21886
Entrez-10608,21887
Entrez-283659,21888
Entrez-79958,21889
Entrez-23469,21890
Entrez-54512,21891
Entrez-8552,21892
Entrez-1737,21893
Entrez-286097,21894
Entrez-913,21895
Entrez-10781,21896
Entrez-1103,21897
Entrez-1503,21898
Entrez-2969,21899
Entrez-3709,21900
Entrez-79571,21901
Entrez-654364,21902
Entrez-548313,21903
Entrez-100422989,21904
Entrez-4693,21905
Entrez-5590,21906
Entrez-79845,21907
Entrez-444,21908
Entrez-9883,21909
Entrez-664616,21910
Entrez-118426,21911
Entrez-6453,21912
Entrez-653333,21913
Entrez-2779,21914
Entrez-84456,21915
Entrez-8531,21916
Entrez-402779,21917
Entrez-100507135,21918
Entrez-4628,21919
Entrez-22928,21920
Entrez-23113,21921
Entrez-100526837,21922
Entrez-55437,21923
Entrez-57669,21924
Entrez-406909,21925
Entrez-55090,21926
Entrez-64943,21927
Entrez-4867,21928
Entrez-3356,21929
Entrez-9688,21930
Entrez-399697,21931
Entrez-5266,21932
Entrez-100507341,21933
Entrez-100873932,21934
Entrez-1961,21935
Entrez-653808,21936
Entrez-537,21937
Entrez-1947,21938
Entrez-23483,21939
Entrez-4594,21940
Entrez-51283,21941
Entrez-408050,21942
Entrez-283507,21943
Entrez-4832,21944
Entrez-7350,21945
Entrez-4600,21946
Entrez-344892,21947
Entrez-2241,21948
Entrez-399949,21949
Entrez-84210,21950
Entrez-374395,21951
Entrez-3977,21952
Entrez-81309,21953
Entrez-146439,21954
Entrez-56913,21955
Entrez-4267,21956
Entrez-7071,21957
Entrez-55007,21958
Entrez-285172,21959
Entrez-6659,21960
Entrez-83696,21961
Entrez-9630,21962
Entrez-51463,21963
Entrez-23231,21964
Entrez-51143,21965
Entrez-89857,21966
Entrez-2934,21967
Entrez-641451,21968
Entrez-100500829,21969
Entrez-55365,21970
Entrez-55796,21971
Entrez-462,21972
Entrez-728806,21973
Entrez-100129654,21974
Entrez-23321,21975
Entrez-119395,21976
Entrez-83700,21977
Entrez-51535,21978
Entrez-148696,21979
Entrez-3123,21980
Entrez-10876,21981
Entrez-6531,21982
Entrez-23329,21983
Entrez-284451,21984
Entrez-55862,21985
Entrez-100507299,21986
Entrez-29082,21987
Entrez-84701,21988
Entrez-51318,21989
Entrez-55253,21990
Entrez-54762,21991
Entrez-348932,21992
Entrez-96626,21993
Entrez-148979,21994
Entrez-79363,21995
Entrez-51202,21996
Entrez-220004,21997
Entrez-26095,21998
Entrez-138639,21999
Entrez-8349,22000
Entrez-100422915,22001
Entrez-649264,22002
Entrez-3200,22003
Entrez-283373,22004
Entrez-3447,22005
Entrez-223,22006
Entrez-408,22007
Entrez-127074,22008
Entrez-8641,22009
Entrez-55435,22010
Entrez-60680,22011
Entrez-2634,22012
Entrez-81502,22013
Entrez-2815,22014
Entrez-200765,22015
Entrez-5802,22016
Entrez-284992,22017
Entrez-401565,22018
Entrez-84749,22019
Entrez-81488,22020
Entrez-406959,22021
Entrez-26786,22022
Entrez-8743,22023
Entrez-23400,22024
Entrez-5245,22025
Entrez-5212,22026
Entrez-55355,22027
Entrez-8208,22028
Entrez-81620,22029
Entrez-59340,22030
Entrez-55239,22031
Entrez-112,22032
Entrez-643314,22033
Entrez-51030,22034
Entrez-84132,22035
Entrez-646113,22036
Entrez-100616152,22037
Entrez-140700,22038
Entrez-9441,22039
Entrez-2953,22040
Entrez-27151,22041
Entrez-260425,22042
Entrez-5009,22043
Entrez-176,22044
