target_entrez,disease_icd10
9380,205574
9380,207117
9380,206133
9380,206187
9380,207459
9380,206483
9380,205078
9380,204680
9380,203790
9380,205302
9380,207808
9380,203785
9380,206905
9380,203938
9380,207657
6641,207332
6641,205642
6641,206428
6641,206975
6641,205424
6641,207201
6641,206436
6641,208656
6641,203710
6641,207172
6641,207965
6641,205353
6641,206573
2220,206682
2220,206975
2220,205424
2220,206878
2220,207314
2220,205353
2220,206573
7903,204994
7903,207032
19866,204971
17059,207332
17059,205642
17059,206428
17059,205062
17059,206444
17059,205991
13742,205689
13742,204695
13742,206549
13742,207815
13742,207746
13742,206384
5605,207444
5605,203753
5605,203475
15130,206681
6099,206436
6099,208656
6099,208739
6099,204737
15468,205304
15468,206736
15468,207444
15468,203660
15468,203821
15468,207972
15468,203753
15468,203475
5008,207470
5008,204788
5008,204551
5008,206366
5008,207730
5008,206594
5160,203815
5160,203385
5160,207304
5160,207470
5160,206857
5160,206572
5160,207332
5160,205642
5160,206428
5160,203415
5160,206956
5160,207730
5160,204677
5160,204575
5160,204298
5160,203538
5160,206777
5160,204856
5160,208514
5160,206073
5160,206594
5160,207205
5160,207827
5160,204270
5160,206355
5160,205691
5160,204937
5160,204604
5160,206268
5160,204056
5160,208652
5160,207634
5160,205409
5160,206086
5160,206830
5160,203745
5160,206627
5160,205014
5160,203271
5160,206654
5160,203526
5160,207646
5160,207990
5160,208493
5160,206148
5160,206768
5160,203596
5160,204946
5160,204487
5160,207237
20166,208648
20166,205959
20166,208704
20166,206526
20166,207204
20166,205378
20166,205768
20166,205287
20166,206757
20166,205101
20166,204966
20166,204970
20166,208061
20166,206427
20166,204535
20166,204952
20166,206864
20166,203278
20166,205304
20166,204953
20166,205821
20166,203460
20166,206726
20166,205547
20166,204986
20166,206875
20166,204759
20166,208135
20166,205963
20166,203978
20166,204971
20166,205664
20166,203472
20166,205147
20166,207090
20166,207704
16517,206124
16517,206829
16517,208245
16517,204994
16517,207032
16517,206801
16517,203453
16517,203559
16517,204017
16517,204326
16517,203436
16517,206193
16517,205904
16517,206276
16517,208622
1676,203815
1676,203385
1676,207304
1676,208118
1676,206241
1676,204729
1676,206365
1676,206028
1676,204063
1676,206200
1676,207360
1676,204288
1676,208325
1676,206821
1676,204714
1676,205294
1676,205262
1676,205071
1676,204971
1676,205664
1676,204630
1676,207084
1676,207017
1676,204500
1676,203379
1676,206067
1676,207302
1676,204658
1676,206091
1676,206549
1676,207815
1676,208529
1676,208690
1676,207260
1676,206342
1676,206828
1676,208419
1676,205127
1676,206436
1676,208656
1676,208739
1676,204737
1676,204880
1676,204501
1676,206181
1676,206916
1676,206779
1676,207648
1676,207294
1676,206910
1676,204670
1676,205361
1676,206989
1676,208390
1676,205958
1676,205374
1676,207568
1676,205498
1676,208055
1676,207801
1676,204918
1676,204667
1676,203442
1676,206128
1676,205753
1676,208423
1676,205895
1676,204604
1676,204937
1676,207779
1676,208371
1676,206409
1676,206934
1676,204754
1676,205355
1676,205212
1676,205350
1676,207270
1676,203851
1676,203824
1676,206990
1676,206523
1676,204902
1676,208343
1676,207912
1676,207839
1676,208290
1676,205136
1676,204368
1676,208318
1676,204946
1676,207100
1676,203596
1676,206851
1676,203425
1676,204352
1676,204417
1676,205782
1676,207857
1676,205908
1676,204292
1676,207510
1676,207946
1676,205559
1676,203297
1676,205883
1676,204195
1676,207580
1676,204908
1676,204878
1676,205532
1676,207749
1676,206787
1676,206380
1676,203693
1676,207975
1676,206273
1676,205403
1676,205364
1676,204773
1676,203427
1676,204406
1676,208095
1676,206768
1676,206159
1676,206592
1676,207436
1676,207383
1676,205847
1676,208622
1676,208054
1676,203252
1676,205380
1676,204554
1676,204537
1676,208645
1676,203343
1676,204253
1676,204522
1676,203923
1676,205776
1676,207547
1676,206399
1676,207527
1676,204339
1676,208274
1676,203527
1676,206506
1676,206630
1676,206846
1676,206393
1676,205936
1676,203339
1676,205161
1676,208387
1676,203553
1676,205319
1676,206728
1676,208440
1676,205031
15507,208118
15507,205959
15507,208704
15507,206526
15507,207204
15507,205378
15507,205768
15507,205287
15507,206757
15507,205101
15507,204966
15507,204970
15507,208061
15507,206427
15507,204535
15507,204952
15507,206864
15507,203278
15507,205304
15507,204953
15507,205821
15507,203460
15507,206726
15507,205547
15507,204986
15507,206875
15507,204759
15507,208135
15507,205963
15507,206168
15507,206208
15507,204714
15507,205294
15507,205787
15507,205689
15507,204695
15507,207201
15507,206638
15507,207562
15507,205805
15507,207664
15507,207138
15507,205252
15507,206107
15507,207061
15507,204347
15507,204902
15507,208343
15507,207397
15507,204895
15507,208225
15507,208415
15507,206702
15507,208523
15507,208467
15507,207572
15507,204426
15507,206771
15507,205854
15507,203843
15507,204129
15507,207062
15507,204983
15507,204863
15507,206052
15507,207189
15507,206987
15507,208401
15507,203556
15507,207586
15507,206541
15507,205675
15507,203365
15507,206207
15507,205708
15507,208705
15507,207716
15507,207847
15507,204110
15507,203710
15507,203502
15507,205926
15507,205146
15507,208727
15507,207468
15507,207227
15507,205237
15507,207359
15507,206301
15507,204528
15507,206624
15507,207938
15507,203616
15507,205939
15507,204430
15507,208383
15507,205550
15507,206764
15507,207784
15507,208246
15507,207682
15507,207374
15507,207314
15507,205581
15507,207679
15507,207973
15507,204461
15507,205709
15507,206264
15507,206088
15507,208428
15507,205663
15507,207629
15507,207366
15507,206680
15507,206509
15507,208609
15507,204829
15507,203767
15507,204173
15507,205039
15507,205388
15507,207207
15507,204460
15507,206174
15507,205183
15507,206695
15507,207224
15507,206935
15507,203797
15507,208442
15507,205751
15507,206477
15507,204483
15507,205562
15507,208394
15507,206129
15507,205827
15507,203571
15507,206093
15507,204127
15507,207932
15507,207500
15507,206332
15507,205353
15507,207308
15507,204095
15507,205376
15507,207338
15507,204860
15507,203773
15507,208136
15507,205631
15507,204025
15507,208469
15507,203760
15507,208247
15507,207354
15507,204987
15507,208664
15507,207033
15507,206472
15507,204336
6174,204714
6174,205294
6174,204902
6174,208343
6174,207397
6174,204895
6174,208225
6174,208415
6174,206702
6174,208523
6174,208467
6174,207572
6174,204426
6174,206771
6174,205854
6174,203843
6174,204129
6174,207062
6174,204983
6174,204863
6174,206052
6174,207189
6174,206987
6174,208401
6174,203556
6174,207586
6174,206541
6174,205675
6174,203365
6174,206207
6174,205708
16267,206700
12750,203815
12750,203385
12750,207304
12750,204878
12750,205319
12750,206728
4900,203815
4900,203385
4900,207304
4900,208325
4900,206916
4900,204902
4900,208343
4900,203693
4900,208095
4900,204375
4900,203831
15318,208036
15318,204465
15318,205429
15318,208295
15318,207201
15318,206755
15318,203591
15318,205809
15318,208706
15318,207254
15318,204902
15318,208343
15318,208008
15318,206011
15318,205686
15318,207871
15318,203765
15318,206904
15318,203447
15318,204773
15318,204976
15318,206768
15318,203706
15318,207460
15318,207992
15318,204375
15318,203831
15318,208622
15318,206058
15318,208051
15318,204372
8793,206120
8793,204175
9374,207017
9374,206096
9374,203433
9374,207118
9374,205029
9374,208095
9374,205518
9374,208054
9374,207199
9374,204029
9374,208502
9374,208668
9374,205987
9374,207505
9374,203371
9374,203417
9374,207101
9374,208820
9374,207985
9374,206779
9374,206997
9374,204749
9374,206821
9374,207630
9374,207755
9374,208798
9374,208205
9374,207719
9374,206542
9374,205454
9374,206262
9374,203259
9374,205012
9374,203249
9374,205115
9374,205400
9374,208071
9374,207591
9374,207107
4435,206200
4435,207360
4435,207332
4435,205642
4435,206428
4435,206681
4435,207260
4435,206342
4435,206828
4435,208419
4435,205127
4435,203611
4435,203330
4435,206839
4435,204754
4435,205355
4435,207580
4435,204908
4435,207871
4435,203765
4435,206844
4435,207383
4435,206058
4435,208051
4435,204372
10476,208245
8737,206682
8737,206200
8737,207360
8737,204288
8737,206385
8737,204633
8737,204971
8737,208784
8737,205664
8737,208386
8737,207260
8737,206342
8737,206828
8737,208419
8737,205127
8737,204362
8737,205712
8737,205403
8737,205364
8737,203252
8737,205380
8737,204554
8737,204537
8737,208645
8737,203343
8737,204253
8737,204522
8737,203923
8737,205776
8737,207547
8737,206399
8737,207527
8737,204339
8737,208274
8737,203527
8737,206506
8737,206630
8737,206846
8737,206393
8737,205936
8737,203339
8737,205161
8737,208387
8737,203553
8737,208219
8737,203488
8737,208245
7014,207156
7014,208633
7014,204994
7014,207032
7014,204604
7014,204937
7014,208710
7014,208603
7014,205304
7014,203721
7014,206955
7014,203425
7014,208290
7014,205136
7014,204368
7014,208318
7014,204946
7014,207100
7014,203596
7014,206851
7014,204352
7014,207912
7014,204417
7014,205782
7014,207857
7014,205908
7014,204292
7014,207510
7014,207946
7014,205559
7014,203297
7014,205883
7014,204195
7014,207748
9079,207332
9079,205642
9079,206428
9079,208006
9079,206916
9079,206615
9079,207580
9079,204908
9079,204450
9079,207418
9079,207986
9079,208364
9079,204867
9079,207776
9079,205328
9079,207570
9079,203328
9079,207146
9079,203908
9079,203820
9079,203956
9079,203446
9079,203659
9079,205775
9079,206708
9079,207684
9079,204133
9079,207444
9079,208095
9079,203753
9079,203475
13491,208091
13491,203319
13491,203682
13491,206897
13491,204630
13491,204886
13491,207742
13491,207069
5027,207332
5027,205642
5027,206428
3574,206787
3574,206380
3574,204106
3574,207931
3574,205829
4194,208169
4194,206831
4194,205689
4194,204695
4194,206549
4194,207815
4194,204752
4194,204173
2416,206549
2416,207815
2416,207213
2416,204444
9131,204773
14303,203827
14303,208245
10251,204595
5517,208118
5517,205959
5517,208704
5517,206526
5517,207204
5517,205378
5517,205768
5517,205287
5517,206757
5517,205101
5517,204966
5517,204970
5517,208061
5517,206427
5517,204535
5517,204952
5517,206864
5517,203278
5517,205304
5517,204953
5517,205821
5517,203460
5517,206726
5517,205547
5517,204986
5517,206875
5517,204759
5517,208135
5517,205963
5517,206168
5517,206208
5517,204630
5517,208386
5517,204943
5517,207260
5517,206342
5517,206828
5517,208419
5517,205127
5517,206779
5517,206934
5517,203721
5517,204964
1098,203815
1098,203385
1098,207304
1098,206857
1098,206572
1098,204604
1098,204937
5602,203815
5602,203385
5602,207304
5602,206241
5602,204729
5602,206365
5602,206028
5602,205852
5602,208196
5602,204503
5602,203295
5602,207118
5602,205029
5602,208095
5602,205518
5602,208054
5602,207199
5602,204029
5602,208502
5602,208668
5602,205987
5602,207505
5602,203371
5602,203417
5602,207101
5602,208820
5602,207985
5602,206779
5602,206997
5602,204749
5602,206821
5602,207630
5602,207755
5602,208798
5602,208205
5602,207719
5602,206542
5602,205454
5602,206262
5602,203259
5602,205012
5602,203249
5602,204994
5602,207032
5602,207315
5602,203632
5602,207591
5602,203463
7055,208622
10532,207473
10532,203978
10532,206549
10532,207815
10532,203943
10532,207294
10532,206252
10532,206853
10532,206415
10532,204933
10532,205795
10532,205580
3658,208245
20078,206682
20078,204156
20078,204773
20078,207972
3569,207332
3569,205642
3569,206428
2977,204971
2977,208784
2977,205664
20451,204124
20451,207332
20451,205642
20451,206428
9115,207205
9115,207827
9115,204270
9115,206355
9115,205691
9115,204937
9115,204604
9115,206268
9115,204056
9115,208652
9115,207634
9115,205409
9115,206086
9115,206830
9115,203745
9115,206627
9115,205014
9115,203271
9115,206654
9115,203526
9115,207646
9115,207990
9115,204773
5412,207332
5412,205642
5412,206428
5553,206200
5553,207360
7540,205212
7540,205350
16954,206769
16954,205820
16954,206955
10107,204124
10107,206200
10107,207360
10107,206564
10107,208838
10107,205233
10107,208015
10107,203907
10107,203551
10107,206537
10107,208675
10107,208739
10107,204737
10107,204149
10107,206769
10107,205820
10107,207580
10107,204908
10107,203987
10107,206955
10107,205951
10107,205510
10107,204106
10107,207931
10107,205829
10107,203916
10107,208656
10107,203394
21101,206707
21101,204459
21101,208525
21101,207580
21101,204908
21101,205717
12556,204328
12556,206218
12556,206086
12556,206726
12556,206200
12556,207360
12556,204058
12556,208311
12556,205576
12556,206658
12556,204424
12556,206236
12556,207636
12556,208838
12556,205233
12556,207260
12556,206342
12556,206828
12556,208419
12556,205127
12556,208739
12556,204737
12556,205712
12556,203851
12556,203824
12556,207001
12556,203795
12556,205817
12556,207495
12556,204438
12556,204880
12556,204381
12556,207144
12556,206185
12556,207087
12556,203693
12556,207580
12556,204908
12556,204878
12556,205951
12556,204349
12556,204773
12556,206768
12556,203463
12556,207875
12556,206592
12556,207436
12556,206193
12556,205904
12556,205691
12556,204467
12556,205604
12556,203567
12556,204747
12556,208656
12556,205319
12556,206728
12556,208245
20987,203496
20987,207204
20987,204202
20987,205184
20987,203872
20987,206425
20987,205368
20987,205259
20987,208622
10860,206200
10860,207360
10860,207580
10860,204908
21591,206200
21591,207360
21591,203721
21591,207580
21591,204908
6325,207118
6325,205029
6325,208095
6325,205518
6325,208054
6325,207199
6325,204029
6325,208502
6325,208668
6325,205987
6325,207505
6325,203371
6325,203417
6325,207101
6325,208820
6325,207985
6325,206779
6325,206997
6325,204749
6325,206821
6325,207630
6325,207755
6325,208798
6325,208205
6325,207719
6325,206542
6325,205454
6325,206262
6325,203259
6325,205012
6325,203249
20552,207332
20552,205642
20552,206428
10110,203327
10110,208027
10110,206140
2147,206073
2147,208622
20783,205062
20783,206444
20783,205991
20783,208622
14011,204124
14011,205250
14011,207205
14011,207827
14011,204270
14011,206355
14011,205691
14011,204937
14011,204604
14011,206268
14011,204056
14011,208652
14011,207634
14011,205409
14011,206086
14011,206830
14011,203745
14011,206627
14011,205014
14011,203271
14011,206654
14011,203526
14011,207646
14011,207990
9819,208622
4115,208622
4646,207580
4646,204908
5271,206523
5271,204302
5271,207567
5271,203506
5271,206261
5271,204299
5271,205811
5271,204054
5271,208648
5271,208769
5271,205992
5271,206292
5271,204124
5271,204113
5271,204729
5271,206365
5271,206028
5271,204328
5271,206218
5271,206086
5271,204063
5271,206200
5271,207360
5271,206857
5271,206572
5271,208182
5271,207332
5271,205642
5271,206428
5271,203357
5271,208240
5271,204622
5271,205429
5271,208295
5271,206109
5271,206564
5271,208196
5271,205747
5271,208106
5271,206658
5271,204424
5271,203790
5271,204971
5271,208784
5271,205664
5271,208077
5271,203278
5271,203730
5271,204562
5271,206955
5271,204496
5271,203766
5271,206254
5271,206060
5271,206436
5271,203543
5271,206551
5271,206336
5271,208015
5271,203907
5271,203551
5271,204788
5271,204551
5271,206366
5271,203662
5271,208044
5271,208707
5271,203371
5271,204943
5271,206549
5271,207815
5271,206973
5271,206720
5271,208529
5271,208690
5271,207260
5271,206342
5271,206828
5271,208419
5271,205127
5271,206124
5271,204830
5271,205331
5271,203479
5271,206036
5271,208739
5271,204737
5271,204880
5271,204501
5271,206181
5271,204149
5271,204778
5271,206370
5271,208010
5271,207921
5271,206944
5271,206779
5271,207118
5271,205029
5271,208095
5271,205518
5271,208054
5271,207199
5271,204029
5271,208502
5271,208668
5271,205987
5271,207505
5271,203417
5271,207101
5271,208820
5271,207985
5271,206997
5271,204749
5271,206821
5271,207630
5271,207755
5271,208798
5271,208205
5271,207719
5271,206542
5271,205454
5271,206262
5271,203259
5271,205012
5271,203249
5271,208245
5271,207294
5271,206910
5271,204649
5271,204994
5271,207032
5271,204604
5271,204937
5271,207369
5271,207437
5271,204155
5271,204378
